Napaskiak,Bethel,4Y0029,777.29
Shanghai,Phuket,HO0069,1140.64
Washington,Memphis,AA0461,996.03
Chittagong,AbuDhabi,BG0004,1073.35
Toulouse,Ajaccio,AF1017,450.16
Frankfurt,Johannesburg,US0707,859.88
Milan,London,BA0401,544.51
Shanghai,Zunyi,9C0107,523.69
KualaLumpur,Chittagong,OD0020,463.15
Trapani,Bologna,FR2291,1025.46
Nice,Toulouse,A50102,277.49
Lijiang,Kunming,AF0697,473.32
Birmingham,GranCanaria,ZB0042,891.27
Kristiansand,Copenhagen,WF0097,363.76
Pittsburgh,Phoenix,AA1949,1083.40
Norfolk,Philadelphia,US1424,511.25
Milano,Olbia,U20829,1014.02
Seoul,KotaKinabalu,ZE0011,1193.89
SaoPaulo,Natal,JJ0188,247.25
Saba,Philipsburg,WM0010,808.78
Gothenborg,Barcelona,VY0229,882.22
PalmadeMallorca,Paderborn,AB0552,948.37
Porto,RioDeJaneiro,TP0177,550.50
Orlando,Trenton,F90144,361.77
Birmingham,Dalaman,TOM0017,1009.10
Culiacan,Guadalajara,AM0079,292.34
Riyadh,Mumbai,AI0347,517.32
Nantes,Malaga,IB0619,336.63
Dalian,Shanghai,ZH0193,633.26
Taipei,Guilin,CZ1150,724.71
Wellington,Timaru,NZ0221,999.60
Jabalpur,Delhi,AI0284,874.95
HongKong,HoChiMinhCity,VN0093,361.54
Chongqing,Phuket,8B0005,1100.85
London,Edinburgh,U21022,853.69
BuenosAires,Neuquen,LA0009,1142.37
Seoul,Seattle,OZ0128,937.83
Osaka,Fukuoka,FW0013,327.74
Chicago,SaintCloud,UA1632,858.01
Toronto,Washington,AC0600,372.14
Poznan,Duesseldorf,4U0324,647.00
SanDiego,Calgary,AA2056,445.53
Heraklion,Hamburg,4U0259,950.77
CatIsland,Nassau,PL0017,989.28
Munich,Donetsk,LH0621,355.51
Porto,Lyon,TO0360,413.96
Medellin,Monteria,LA0093,845.04
Riga,Milano,AZ0740,860.66
PuertoPlata,Miami,US1664,734.58
Copenhagen,Bourgas,DY0185,1049.79
Moscow,Vladivostok,SU0412,978.94
Marseille,Amsterdam,AF0768,1141.29
StLouis,LosAngeles,WN1081,635.32
Tianjin,Xiamen,MF0287,526.51
Toronto,Cunagua,WS0292,559.34
Seoul,Sydney,TK0217,295.49
Charlotte,Salisbury,AA0345,451.08
Cebu,KualaLumpur,Z20003,425.99
Guilin,Shenzhen,CZ0720,974.64
Philadelphia,SanDiego,US1539,339.49
London,Halifax,AC0152,443.44
Moscow,Riga,UN0285,719.77
London,NewYork,VS0124,315.69
SanFrancisco,Charlotte,AA2114,258.17
Jinan,Fuzhou,CZ1130,658.65
StPetersburg,Nizhnekamsk,2B0022,917.43
SanSalvador,Liberia,AV0233,719.28
Bahawalpur,Karachi,I60001,1097.05
Mumbai,Bhopal,9W0046,970.85
Malaga,Barcelona,VY0005,971.82
Warsaw,Tallinn-ulemisteInternational,LO0109,544.64
HamiltonIsland,Brisbane,VA0126,928.84
Cancun,SanFrancisco,UA0295,499.11
Jingdezhen,Xi'an,ZH0299,427.07
FortSaintJohn,Vancouver,AC0513,295.39
PuntaCana,Zurich,LX0169,801.40
London,Warsaw,W60263,725.29
Marseille,Biarritz-bayonne,AF0772,309.54
Frankfurt,Shanghai,LH0383,765.94
NewOrleans,Dallas,WN0764,912.02
Paris,Copenhagen,DY0390,532.78
Leeds,Faro,LS0159,634.31
Birmingham,Paphos,ZB0045,824.62
Chicago,Newark,US1336,270.47
Vienna,Zagreb,OU0083,326.78
London,Malta,KM0027,723.12
Rome,Osaka,AZ0400,588.49
Tromso,Harstad/Narvik,WF0176,1015.73
Amsterdam,Sandefjord,AZ0049,735.67
Rochester,Boston,AA2019,625.48
SanFrancisco,Calgary,UA1953,1123.95
KansasCity,Harrison,K50024,327.63
Guangzhou,Beijing,KN0007,808.10
Istanbul,Merzifon,PC0199,979.65
Kiev,Rome,AZ0522,869.83
Macau,Xiamen,MF0210,965.79
Johannesburg,NewYork,B60218,1114.36
Perth,Brisbane,AA1738,234.37
Helsinki,Savonlinna,BE0145,328.67
Shenzhen,Xiangfan,ZH0620,675.07
LosAngeles,Lima,JJ0222,792.45
Catania,Munich,AB0114,903.40
Duesseldorf,Frankfurt,LH0176,415.60
Kasabonika,BigTroutLake,WT0016,1052.94
Orlando,Detroit,NK0158,773.62
Hopedale,Makkovik,PB0012,1166.09
Singapore,Paris,SQ0126,202.91
Lahore,AbuDhabi,NL0029,379.01
LosAngeles,Aspen,UA1197,393.28
Pakse,Siem-reap,QV0022,1165.83
Yerevan,Moscow,UN0100,385.36
Baku,Prague,J20025,323.62
Toronto,NewOrleans,UA2163,462.13
Tenerife,Berlin,AB0650,881.14
Vienna,Zurich,AB0766,293.55
Zurich,Cairo,MS0205,259.71
Toluca,Guadalajara,AM0407,512.81
SaoPaulo,Cascavel,2Z0014,691.42
Nairobi,Johannesburg,KQ0107,570.06
HongKong,Nanjing,MU0286,931.86
Fresno,Denver,F90108,519.76
Skardu,Islamabad,PK0081,419.50
Copenhagen,Gothenborg,SK0179,633.33
Skopje,Dortmund,W60347,870.93
Gdansk,Edinburgh,FR1067,293.62
Osaka,Busan,OZ0164,1062.31
Berlin,Barcelona,U21045,504.43
Portland,LasVegas,WN0829,591.66
Izmir,Stuttgart,XQ0025,800.18
Honolulu,Vancouver,AC0114,554.64
Glasgow,Dalaman,TO0159,833.08
Bloomington,Sanford,G40060,857.12
GranCanaria,Mulhouse,U20660,641.18
Edinburgh,Tenerife,FR0884,322.87
LosAngeles,Melbourne,DL1059,415.11
Ontario,Phoenix,WN0817,1081.24
Moscow,Navoi,HY0020,617.72
Washington,Charleston,AA0436,781.08
Latrobe,FortLauderdale,NK0146,442.07
Portland,Burbank,AA1719,1130.45
Salvador,Vitoria,G30312,257.74
SanJose,Tokyo,NH0501,854.93
Xining,Zhengzhou,CA1195,889.66
Atlanta,Albany,AF0053,1021.76
Brisbane,Mackay,VA0062,620.87
Lusaka,Chipata,P00004,237.13
Shenyang,Jixi,CZ0975,316.38
Raipur,Bhopal,S20167,788.45
Quito,Bogota,2K0010,1114.04
Hohhot,Hailar,FM0028,1100.34
Pittsburgh,Dallas-FortWorth,US1645,406.37
Donetsk,Moscow,SU0056,716.04
KualaLumpur,Bangkok,RJ0091,520.44
SanDiego,London,IB0719,275.52
Guiyang,Tongren,GS0156,560.44
Hannover,Thessaloniki,4U0203,404.92
Larnaca,Warsaw,LO0032,387.09
Heraklion,Prague,OK0023,1005.88
Chicago,Shanghai,US1386,528.86
BuenosAires,Santiago,LA0100,481.48
Casablanca,Lyon,3O0018,668.00
PuntaCana,Baltimore,FL0572,989.21
Tongliao,Nanjing,MU1017,308.79
Funchal,Stuttgart,DE0076,641.18
Jaipur,Mumbai,6E0171,261.55
WestPalmBeach,Baltimore,WN0825,1131.17
Copenhagen,Linkoeping,SK0194,1080.36
Paris,Mumbai,AF0316,744.83
Atlanta,KansasCity,FL0034,772.37
BushField,Charlotte,US0011,256.85
Dalian,Chifeng,G50031,260.12
LittleRock,Washington,US1036,884.76
Sharjah,Bahrain,G90062,632.90
Doha,Bahrain,BA0104,1144.37
Kayseri,Duesseldorf,PC0038,642.91
Igdir,Ankara,TK0220,817.90
Madrid,Brussels,UX0068,558.69
Miami,Oranjestad,PY0011,492.89
Madras,Kolkata,SG0154,235.01
SanAntonio,Tampa,FL0621,454.57
Merida,Villahermosa,AM0289,1027.46
Tselinograd,Petropavlosk,DV0072,590.61
MONTGOMERY,Charlotte,US1098,951.02
Perth,Kununurra,TL0031,1024.45
Bukoba,Mwanza,PW0002,1093.31
Malaga,London,FR0079,600.51
Dhaka,KualaLumpur,RX0014,344.97
Amsterdam,Kristiansand,AZ0038,1182.71
Chongqing,Changcha,BK0004,619.49
Pisa,Charleroi,FR1849,1025.89
Dubai,Tehran,IR0043,421.11
Seoul,Guangzhou,KE0093,1033.43
HongKong,Seoul,UO0009,586.95
Sydney,Auckland,CI0102,954.80
LosAngeles,Cancun,DL1038,1142.41
Barcelona,Gothenborg,VY0082,857.28
Lajes(terceiraIsland),SaoJorgeIsland,SP0028,710.42
Shenzhen,Jinan,HU0409,399.50
Rome,Toulouse,AZ0442,1046.59
Tselinograd,Frankfurt,KC0093,667.53
Xiamen,Xi'an,CA1192,657.95
StThomas,StCroixIsland,BB0029,956.25
Jackson,Charlotte,AA0928,779.04
Pisa,Moscow,AP0056,424.30
Antigua,London,BA0022,503.21
Dallas-FortWorth,WindsorLocks,US0451,822.78
UstKamenogorsk,Tselinograd,KC0115,805.37
Moscow,Kazan,U60029,872.28
Taipei,Denpasar,GA0227,611.90
Denver,Miami,US0439,622.58
Prague,Nice,OK0076,377.18
Tianjin,Changchun,3U0310,951.87
ColoradoSprings,Atlanta,KL0399,755.84
LockhartRiver,Cairns,Q60034,1113.63
Gdansk,Warsaw,LO0020,641.28
Unalakleet,Nome,8E0062,1023.17
Vanimo,Wewak,PX0092,814.09
Montreal,Lyon,TS0090,816.52
Jacksonville,Chicago,AA0935,255.79
Vienna,Dubai,OS0152,1144.09
Seattle,Denver,UA1857,993.58
Prague,Amsterdam,KL0712,534.34
Krakow,Liverpool,FR1242,925.58
London,Dundee,BE0257,614.30
Tampa,Trenton,F90205,966.34
Samarkand,StPetersburg,SU0282,1147.70
Nanjing,Nanning,MU0661,309.94
Lisbon,Geneva,U20649,1015.78
Esfahan,Kerman,IR0057,850.01
MexicoCity,Mexicali,Y40100,530.22
Dublin,Newcastle,FR0825,1136.91
Tokyo,Asahikawa,JL0102,915.91
TanTan,Casablanca,AT0232,1061.76
LosAngeles,SantaBarbara,UA1250,1126.35
Taipei,Nanjing,MU1033,274.75
Larnaca,Bucharest,CY0017,565.02
EskimoPoint,RankinInlet,7F0016,438.85
Ambon,Saumlaki,IL0001,843.69
LittleRock,Dallas,FL0339,781.50
Barra,Glasgow,BE0054,415.99
StLouis,Raleigh-durham,FL0693,1071.62
Munich,Malaga,AB0424,227.71
Beijing,Tokyo,JL0327,1166.45
Shannon,Beauvais,FR2049,725.89
Wroclaw,Beauvais,W60458,363.98
Hamburg,Villafranca,4U0248,721.52
Xiamen,Nanning,KY0051,865.47
London,Nassau,BA0361,506.66
Lisbon,Barcelona,IB0459,649.28
Madrid,Sevilla,IB0560,464.65
MarDelPlata,BuenosAires,8R0016,832.82
Miami,Milano,AY0247,800.37
Phoenix,Pittsburgh,WN0881,1007.22
Nagoya,Kumamoto,NH0345,916.79
Prague,Stockholm,OK0049,898.36
Kinshasa,Brazzaville,KQ0042,675.16
Halifax,Gander,AC0305,371.93
Boston,Rochester,AA0155,757.58
Hammerfest,Berlevag,WF0078,970.11
Stockholm,Vilnius,DY0105,547.27
Shenyang,Frankfurt,CA0866,772.70
Tselinograd,Alma-ata,Z90005,514.40
Gaberone,CapeTown,BP0009,893.81
PuntaCana,Paris,SE0026,583.18
Milano,Brussels,SN0158,782.30
Freeport,FortLauderdale,3M0023,954.24
Tianjin,Muan,GS0260,1121.59
Amsterdam,Istanbul,PC0035,475.09
SharmElSheikh,London,ZB0197,566.06
Brussels,Casablanca,AT0029,571.77
Seoul,Seattle,UA1114,250.69
Lyon,Constantine,AH0156,286.08
Hanoi,Tokyo,VN0072,216.94
Kigali,Nairobi,AC0135,917.70
Honolulu,Dallas-FortWorth,AA0866,325.62
Boston,FortMyers,B60054,1086.51
Delhi,KualaLumpur,MH0073,417.63
RoxasCity,Manila,2P0031,642.82
Malmoe,Visby,DC0013,436.59
Chengdu,Shijiazhuang,NS0009,1053.48
NewOrleans,Orlando,WN0773,668.18
Pointe-a-pitre,Fort-de-france,SS0019,742.89
Delhi,HongKong,EY0131,267.65
Wichita,Minneapolis,DL0875,919.56
Guiyang,Sanya,HU0244,763.10
Chicago,London,US1357,838.22
Casablanca,AbuDhabi,AT0045,632.41
KotaKinabalu,Guangzhou,AK0003,304.57
Kuching,Singapore,MH0117,271.77
Hannover,Rhodos,DE0140,702.59
Taiz,Dammam,FO0032,828.15
Baltimore,Boston,FL0106,386.15
Luebeck,Gdansk,W60232,415.83
Singapore,KualaLumpur,AI0364,762.85
Istanbul,Madrid,TK0361,894.06
StCroixIsland,SanJuan,B60383,1194.28
Basrah,Dubai,FZ0012,487.49
Manchester,Madrid,FR1480,213.01
Hotan,Urumqi,MU0321,456.91
Chongqing,Ninbo,MU0094,601.38
Johannesburg,Sydney,SA0135,507.16
Colombo,Madurai,UL0032,220.77
SanDiego,Denver,UA1819,274.39
Antalya,Munich,AB0045,587.27
Lima,Miami,UA1297,627.51
Florence,Vienna,AY0065,1152.77
Oslo,Aalborg,AY0268,245.60
Murcia,Dublin,FR1496,692.26
NewOrleans,Tampa,FL0514,762.39
Changcha,Chengdu,CZ0271,332.86
Paris,Annaba,AH0097,697.08
AddisAbaba,Harare,ET0045,903.79
Shenzhen,Shenyang,CA0931,967.57
Taiyuan,Dayong,CZ1183,665.36
Tenerife,Leipzig,DE0318,592.91
NewYork,Cancun,US0856,289.99
Moscow,Samarkand,HY0021,438.37
Denver,Cincinnati,F90048,707.59
Qingdao,Dandong,FM0160,440.26
AbuDhabi,Munich,AB0035,659.26
Guangzhou,Wuxi,CZ0145,727.09
Chicago,Peoria,AA1658,293.72
Hangzhou,Chengdu,MF0118,283.19
DarEsSalaam,Cairo,MS0111,463.32
Venice,Manchester,ZB0208,229.67
Albury,Sydney,ZL0002,563.37
Minneapolis,SanFrancisco,SY0031,557.50
Tampa,WindsorLocks,WN1102,934.88
Iqaluit,RankinInlet,7F0024,1134.93
Obihiro,Tokyo,NH0422,304.18
Manaus,PortoVelho,G30231,385.64
Honolulu,Sacramento,HA0030,426.04
Bremen,Ibiza,ST0020,930.25
Lihue,Honolulu,US1019,498.98
Cairo,Beirut,ME0042,960.49
Cheju,Pohang,OZ0025,211.37
Jerez,Hamburg,DE0327,449.42
Singapore,Sydney,MU0931,438.50
Jackson,Chicago,WN0487,299.47
Cancun,Chicago,US0337,508.58
NorthBay,Sudbury,JV0037,1116.57
Shanghai,Baotou,HO0056,300.42
Sivas,Izmir,PC0237,922.27
Berlin,Zurich,LH0856,1185.42
Franklin,Cleveland,UA0682,348.13
Guilin,Taipei,CZ0722,771.40
Norilsk,StPetersburg,Y70056,703.50
Detroit,NewYork,NK0068,841.39
Phuket,Perth,VA0124,443.57
London,SanFrancisco,BA0383,1009.39
Taichung,Guangzhou,B70022,1186.89
RioDeJaneiro,Santiago,JJ0145,299.98
Newark,Lisbon,UA0588,550.15
NiagaraFalls,PuntaGorda,G40133,942.01
Zurich,Shanghai,LX0272,734.64
Reno,Dallas-FortWorth,AA2012,813.21
Stockholm,Paris,AF0044,794.28
MexicoCity,Vancouver,AC0168,524.11
Manzhouli,Krasnoyarsk,IOS0045,573.82
Wellington,Rotorua,NZ0219,753.58
Nantes,Lyon,U20896,228.07
Huangshan,Chengdu,MU1053,959.60
Lusaka,Windhoek,KQ0072,1078.21
Sapporo,Ibaraki,BC0003,1184.40
Cebu,Pagadian,5J0030,667.88
LosAngeles,Reno,AS0213,425.34
Toronto,Brussels,9W0292,246.30
Qingdao,Zhengzhou,SC0160,757.08
Kaliningrad,Berlin,AB0357,1161.75
Bangkok,NakhonSiThammarat,DD0017,379.85
Faro,Amsterdam,HV0117,378.24
Baishan,Beijing,CZ0781,574.06
NewYork,Geneva,UA1148,493.85
Amsterdam,Manchester,KL0107,821.64
LasVegas,Philadelphia,US0913,715.81
KualaLumpur,Istanbul,TK0473,295.37
HongKong,Brisbane,QF0192,564.67
Perth,Broome,VA0200,1112.35
Changchun,Beijing,CA0102,1004.04
Qingdao,Nanchang,CA0962,369.12
Honolulu,Sendai,HA0027,205.26
Bridgetown,Philipsburg,BW0006,1172.92
Londonderry,Birmingham,FR1304,966.56
Nairobi,Guangzhou,CZ0778,1137.71
Philipsburg,Paris,AF1012,372.43
Nanchong,Kunming,MU0574,911.96
Chengdu,Guilin,KL0408,1051.64
Townsville,Darwin,TL0033,348.87
Xi'an,Nanjing,CA1148,723.98
Chania,Treviso,FR0622,996.39
Teheran,Tabriz,EP0171,448.11
Odessa,Dubai,FZ0132,522.25
Sudbury,ThunderBay,JV0024,671.98
Singapore,Vientiane,QV0030,857.29
HongKong,KualaLumpur,CX0106,603.09
Dakhla,Agadir,AT0236,987.13
Barcelona,Porto,FR0187,1191.09
StPetersburg,GrandRapids,G40260,300.10
Chicago,Dublin,US1332,598.45
Bahrain,Riyadh,GF0038,378.32
Paris,Pisa,TO0384,962.79
Washington,Miami,AA0894,529.11
Vancouver,Shanghai,AC0458,1073.99
Quepos,SanJose,LR0024,320.60
Moscow,Tashkent,SU0396,840.21
Baotou,Tianjin,CA0015,488.61
Dallas-FortWorth,Greenville,US0508,1004.87
Porto,Paris,TP0185,383.12
Teheran,Tabriz,Y90023,862.12
Milano,Bristol,BM0027,986.05
NewYork,Houston,DL1119,592.84
SantiagoDeCuba,SantoDomingo,CU0045,265.55
Krasnodar,Namangan,U60106,213.60
Lome,Accra,ET0240,1019.23
Zakynthos,Charleroi,FR2484,266.66
Guangzhou,Wenzhou,FM0008,495.97
Baltimore,Albany,WN0170,407.49
Paris,Pau,AF0892,275.39
Shanghai,Luzhou,MU0804,611.84
NewOrleans,Atlanta,AS0259,353.37
SaltLakeCity,Phoenix,AA2175,251.42
PalmadeMallorca,Duesseldorf,4U0318,528.76
Berlin,Copenhagen,AB0669,844.10
Barcelona,Moscow,IB0102,1034.83
Ahwaz,KishIsland,IR0010,273.55
Charleroi,Cluj-napoca,W60116,674.98
Singapore,Tiruchirappalli,TR0071,1030.80
CagayandeOroCity,Manila,PR0015,432.72
Taipei,Shijiazhuang,MU1035,296.12
PangkalanBun,Surabaya,IL0019,831.61
Rome,Billund,FR0630,796.58
Hohhot,Hangzhou,CZ0459,692.76
Hohhot,Nanchang,JD0054,940.90
Tashkent,Prague,HY0123,663.32
Beijing,HongKong,CX0182,1077.75
Minneapolis,NewYork,DL1395,932.64
Yaounde,Douala,AT0170,1057.38
Hanoi,LuangPrabang,VN0070,405.90
SaltLakeCity,Philadelphia,DL1832,390.62
Santo,Port-vila,NF0050,1178.14
SaoVicenteIsland,AmilcarCabral,VR0037,1108.32
Jayapura,UjungPandang,JT0091,902.61
Nairobi,Jeddah,KQ0105,1025.28
Istanbul,Stockholm,TK0240,714.07
Portland,LosAngeles,AS0309,845.50
Fukuoka,Sapporo,BC0009,544.97
Hefei,Shenzhen,CZ0474,1158.43
Chicago,Cleveland,US1317,1140.55
Dallas-FortWorth,Seattle,AA0657,280.55
Delhi,Jabalpur,AI0162,574.08
Riga,Gothenborg,BT0063,690.29
Bilbao,Alicante,IB0188,688.05
Ternate,UjungPandang,JT0231,912.45
Bologna,Casablanca,AT0025,646.54
Munich,Munster,LH0632,532.98
Tallahassee,Charlotte,US1875,604.95
Zhengzhou,Shanghai,MU0069,872.20
Banjul,Casablanca,AT0021,653.61
WindsorLocks,Tampa,WN0099,571.14
Tunis,Monastir,UG0020,1121.20
Xi'an,Shenzhen,CZ1326,971.33
Montreal,Boston,AC0383,1117.62
Sapporo,Tokyo,BC0005,683.23
Luxemburg,London,U20718,1170.32
Baku,Kiev,PS0022,791.38
Bangda,Chengdu,CA0023,1056.42
Guangzhou,Wenzhou,CZ0143,1010.39
LosAngeles,Eugene,AA1050,1166.35
Athens,Amsterdam,KL0157,1092.72
Charleston,Boston,DL0417,324.44
Zhengzhou,Chongqing,SC0009,911.96
Wenzhou,Shenzhen,CA1088,1162.60
Quanzhou,Changcha,MF0162,675.49
Zhengzhou,Nanyang,CZ0188,263.87
Casablanca,Luanda,AT0071,1114.89
Heraklion,Berlin,4U0261,1084.38
Hermosillo,Culiacan,AM0150,1097.20
Malta,Berlin,KM0068,692.25
Rhodos,Hannover,DE0272,1084.40
Shanghai,Frankfurt,CA0805,846.99
Beijing,Lhasa,CA0727,883.43
Denver,Fresno,F90057,380.03
Santiago,Brussels,VY0341,437.03
MexicoCity,Frankfurt,LH0576,980.02
Amsterdam,Philadelphia,AA0030,653.47
Jinan,Fuzhou,CA0992,1066.51
Dallas-FortWorth,Queretaro,US0576,599.72
Bangkok,NakhonPhanom,DD0013,485.77
SanJose,Guadalajara,AM0373,771.87
Taichung,Hanoi,AE0028,903.87
Athens,Toulouse,AF0047,889.46
Brisbane,LosAngeles,VA0060,313.69
Changzhou,Guangzhou,ZH0173,248.47
Kochi,AgattiIsland,AI0112,444.65
Orlando,SanJuan,FL0395,538.31
Harbin,Tianjin,CA0393,500.60
Chicago,Washington,FL0418,251.50
Oslo,Zurich,SK0414,807.05
Xiamen,Zhengzhou,MF0335,270.60
Brussels,Milano,U20191,779.10
Hohhot,Taiyuan,MU0237,587.87
Dublin,Poznan,FR0831,569.99
Mattala,Jeddah,UL0066,907.81
Tripoli,Cairo,MS0201,202.37
Knoxville,Dallas-FortWorth,AA2275,821.63
Tampa,Indianapolis,DL1904,1166.92
Nice,Tallinn-ulemisteInternational,OV0008,1033.30
Nanyang,Guangzhou,CZ0840,601.99
Nanning,HoChiMinhCity,3U0256,709.07
Cleveland,Flint,UA0228,894.41
Denver,Baltimore,UA0338,387.18
Frankfurt,Malaga,LH0253,966.03
Jiuzhaigou,Guangzhou,CA0456,786.03
Glasgow,Belfast,U20403,467.49
Changchun,Guangzhou,ZH0065,861.65
Atlanta,Nashville,KL0172,501.87
Jyvaskyla,Kemi,AY0175,669.73
Vishakhapatnam,Hyderabad,SG0195,904.06
Toulouse,Barcelona,IB0776,926.43
Budapest,Madrid,FR0485,1115.29
KualaLumpur,BandarSeriBegawan,BI0022,1119.87
Lanzhou,Urumqi,CZ0738,478.76
PointBarrow,StPaulIsland,KS0027,937.41
Liverpool,PalmadeMallorca,U20681,1172.12
Calgary,SanJoseDelCabo,WS0250,524.66
PuntaCana,Toronto,AC0220,1139.63
Hamburg,Salzburg,AY0077,290.76
Darwin,Gove,QF0136,764.42
Manchester,Larnaca,TCX0089,927.54
Madrid,Dallas-FortWorth,IB0498,781.61
Phnom-penh,Guangzhou,CZ0911,265.63
Bilbao,Berlin,VY0159,1180.26
Yakutia,Novosibirsk,6R0024,317.32
Tampa,Baltimore,WN1106,1001.18
Amsterdam,Norwich,KL0119,279.85
Quebec,Montreal,3H0033,866.26
Rhodos,EastMidlands,TO0434,824.85
Manila,Kalibo,DG0016,720.54
Frankfurt,Olbia,LH0369,370.44
Frankfurt,Vilnius,AC0098,464.91
Seoul,Manila,OZ0113,1043.80
Mohanbari,Guwahati,S20100,291.22
Monrovia,Brussels,SN0177,442.03
Hamburg,Dalaman,DE0144,996.44
Brownsville,Houston,UA0139,891.16
Copenhagen,Split,SK0217,578.93
Leeds,Bergamo,FR1280,738.71
Mianyang,Kunming,MU0568,1038.64
London,Orlando,AY0191,1012.10
Tenerife,Sevilla,IB0768,515.71
Bratislava,Beauvais,FR0466,537.47
Wellington,Brisbane,NZ0208,781.64
Malaga,Aarhus,FR0035,1190.94
Dillingham,Anchorage,AS0110,1114.57
Frankfurt,Vienna,ET0186,637.57
Changzhou,Taiyuan,MF0060,210.08
Turku,Riga,BT0102,668.37
Munich,Duesseldorf,LH0625,550.03
Nanjing,Lijiang,JD0122,905.69
Shanghai,Wuhan,CZ0939,535.71
Boston,Munich,LH0073,629.92
Yibin,Guangzhou,CA1200,1138.09
LaRomaine,Natashquan,Q90024,766.28
Hamburg,Nuernberg,4U0234,396.14
Yellowknife,NormanWells,5T0062,414.23
Stockholm,Ängelholm,DC0002,265.14
Moscow,Kulyab,U60044,835.36
Hamburg,Tehran,IR0053,1147.17
Kunming,Nanchang,MF0185,1075.73
Atlanta,PuntaCana,DL0207,376.37
Sydney,Tokyo,JL0366,488.61
Paris,Munich,AF0396,1122.92
Barcelona,Fuerteventura,VY0080,993.98
Barcelona,Cluj-napoca,W60007,444.42
Haikou,Beijing,CA0305,203.85
Hohhot,Zhengzhou,GS0081,1046.51
Fukuoka,Amsterdam,KL0481,357.22
Prestwick,Wroclaw,FR1764,788.55
StPetersburg,Moscow,SU0208,752.73
Jacksonville,Baltimore,FL0299,738.38
Hangzhou,Qingdao,ZH0257,441.93
AbuDhabi,Bahrain,AB0031,912.76
Beijing,Alma-ata,HU0299,1197.87
Shenzhen,Kunming,CA0921,1153.43
Madrid,Boston,AA1272,832.28
Stockholm,Berlin,DY0100,213.35
Vilnius,Moscow,SU0458,379.97
LasVegas,IdahoFalls,G40167,797.00
Denver,NewYork,B60089,218.20
Igloolik,PondInlet,5T0024,590.99
Zurich,Westerland,AB0781,1082.37
Seattle,Charlotte,US1772,659.10
Bogota,Corozal,AV0030,1116.67
Changcha,Kunming,3U0056,279.37
Sibu,Miri,MH0294,690.68
AbuDhabi,Basrah,EY0024,887.99
Bogota,RioNegro,LA0048,1198.23
Yakutsk,Honuu,R30080,304.96
Lisbon,Brussels,US1028,846.27
Lampedusa,Palermo,F70024,521.93
Barcelona,Stockholm,IB0085,229.23
PortMoresby,Hoskins,PX0058,538.49
Enfidha,Bristol,TCX0098,950.91
Frankfurt,Bergen,LH0265,960.49
Madrid,Newark,LH0566,825.96
Prosserpine,Sydney,TT0033,872.13
Ibiza,Munich,AB0341,745.49
Kerkyra/corfu,Rome,FR0584,938.30
Frankfurt,Dallas-FortWorth,AB0239,890.87
Malmoe,Visby,TF0026,537.96
RioDeJaneiro,Recife,O60052,998.94
Dallas,LittleRock,WN0264,867.59
ElBayadh,Algier,AH0120,351.37
London,Thira,U20582,940.97
Perth,HongKong,CX0184,863.95
PalmadeMallorca,Belfast,LS0262,641.35
Liege,Lille,HQ0058,892.14
Tokyo,Dallas-FortWorth,AA1526,905.26
Orlando,Minneapolis,SY0013,566.00
Charlotte,Providenciales,AA0332,341.14
Singapore,Madras,9W0277,1067.27
Chalons,Marrakech,FR2461,746.96
Guwahati,Bangalore,6E0123,667.26
Wuxi,Xiamen,CA1131,1189.60
Quanzhou,Hangzhou,CZ0599,573.53
Berlin,Rhodos,DE0311,946.88
Singapore,Yogyakarta,GA0185,1185.96
Changcha,Mianyang,MF0046,278.85
Abuja,Asaba,W30004,544.45
Milano,Naples,U20828,666.48
Doha,Frankfurt,LH0156,596.77
Ancona,Charleroi,FR0154,826.67
Funchal,Leipzig,DE0074,553.99
Guadalajara,SanFrancisco,AM0137,731.09
Beauvais,Wroclaw,W60089,880.91
Rome,Vilnius,W60162,422.22
Wenzhou,Shanghai,MU1099,466.56
Kzyl-Orda,Alma-ata,KC0065,695.68
Dubai,Stockholm,EK0067,1198.90
Trapani,Beauvais,FR2293,975.59
Dallas-FortWorth,Morelia,BA0101,1070.03
Vilnius,Helsinki,BA0537,940.96
Gustavia,Antigua,PV0002,967.26
HongKong,Bangkok,HX0009,343.91
Istanbul,Malatya,PC0194,1062.55
Lansing,Minneapolis,DL1007,325.85
Phoenix,Newark,UA1703,416.27
Pointe-a-pitre,SantoDomingo,3S0014,1117.98
Nagoya,Singapore,SQ0092,332.06
Lajes(terceiraIsland),Lisbon,TP0212,1079.47
Lima,Miami,AA1249,528.34
Aksu,Urumqi,HU0002,562.89
PalmadeMallorca,EastMidlands,FR1791,1005.03
Shanghai,Chengdu,MU0761,848.43
Cairo,Frankfurt,MS0069,1148.58
Bakersfield,Denver,UA0082,633.17
Hanoi,Buonmethuot,VJ0012,807.55
Yerevan,Aktau,DV0030,758.72
Turbat,Dalbandin,PK0226,801.25
HongKong,Zhengzhou,CZ0517,1101.43
KingIsland,Burnie,SH0005,559.24
Boston,Minneapolis,SY0001,934.51
Brussels,Newark,EY0112,1049.89
Vienna,Milano,OS0194,248.95
Madrid,London,BA0412,234.79
Copenhagen,Florence,VY0187,310.78
BoraBora,Rangiroa,VT0013,396.96
Tokyo,Manila,NH0171,800.10
Rome,Fuerteventura,IG0046,303.43
