Providence,Washington,UA1757,1070.49
Luanda,Maputo,TM0023,378.18
Wuhan,Kunming,MU1114,544.13
Oran,Madinah,SV0281,772.23
FortLauderdale,Aguadilla,NK0079,1169.60
Warsaw,Toronto,AC0260,873.03
Samara,Minsk2,B20026,1094.96
Atlanta,OklahomaCity,KL0269,871.98
Munich,Poznan,LH0684,961.47
Tegucigalpa,LaCeiba,P40020,777.88
Pullman,Lewiston,AS0348,656.42
Dublin,Dongloe,BE0070,264.59
Chicago,Newark,UA1541,519.08
Madinah,Khartoum,XY0081,368.07
Yekaterinburg,KurganTyube,EG0014,759.02
Vienna,Munich,OS0193,931.04
Stavropol,Moscow,SU0286,451.97
Knoxville,Chicago,AA2277,886.54
Abuja,PortHartcourt,W30014,1079.07
Istanbul,Nuernberg,TK0388,557.34
Paris,Jeddah,SV0053,875.22
Mumbai,Chandigarh,6E0049,1147.97
Tbilisi,Amsterdam,KL0777,962.49
London,Jersey,GR0020,739.47
Auckland,Guangzhou,CZ0003,725.48
Kiev,Munich,PS0064,959.56
Nagpur,Delhi,G80067,494.07
Trondheim,Krakow,DY0544,1177.69
Santiago,BuenosAires,AR0141,739.37
Tampa,Seattle,FL0719,900.01
London,Singapore,VS0137,961.25
Lagos,Frankfurt,LH0556,912.28
Acapulco,MexicoCity,4O0001,722.29
Toronto,Baltimore,AC0591,413.85
Hyderabad,Muscat,WY0027,836.33
Malta,Prague,KM0064,858.49
Cancun,Halifax,TS0016,795.98
Wuhan,Enshi,JD0183,628.13
Porto,Milano,AZ0682,961.29
Atlanta,LexingtonKY,KL0241,586.83
Manchester,Oslo,SK0338,655.62
Dallas-FortWorth,KansasCity,US0538,548.45
Connaught,Faro,FR1594,1167.56
Petropavlovsk,Vladivostok,S70231,972.08
Phoenix,Austin,US1568,880.59
Dushanbe,Tehran,EP0040,622.84
Denver,Kona,UA0384,657.81
Ikaria,Athens,OA0060,507.29
Oshima,Tokyo,NH0423,552.51
Amsterdam,Ibiza,VY0041,809.11
Minsk2,Istanbul,TK0515,990.78
Seoul,Okinawa,LJ0020,608.13
Hangzhou,Zhengzhou,CA0335,425.14
Omaha,Atlanta,DL1515,255.27
Kunming,Shijiazhuang,NS0016,239.05
PalmadeMallorca,Frankfurt,DE0255,523.46
StPetersburg,Syktyvkar,5N0010,1179.41
Berlin,Zurich,LX0183,993.21
Xi'an,Shanghai,HO0138,1128.19
Tashkent,Khanabad,HY0109,950.39
Bangkok,Islamabad,TG0045,436.51
Nuernberg,Rhodos,X30163,264.09
Tokyo,Singapore,AI0336,440.38
Stuttgart,Kos,DE0295,351.16
Hannover,London,4U0205,353.89
Guangzhou,HongKong,CZ0081,942.27
Newcastle,Brussels,BM0028,768.15
Washington,Paris,AZ0493,1152.35
Beijing,Macau,NX0048,574.69
Xi'an,Dalian,CZ1307,790.50
Marseille,Lille,FR1552,891.23
Chengdu,Changzhou,ZH0122,334.20
NewYork,SanPedroSula,AV0142,570.39
Wuhan,Yangzhou,KY0047,441.76
Nampula,Maputo,TM0003,601.57
Newcastle,BallinaByronBay,ZL0056,990.14
Orlando,Washington,AA1300,214.02
Macaé,RioDeJaneiro,TE0006,928.73
London,Bucharest,W60253,688.04
Washington,Dublin,EI0140,993.65
Chicago,Fargo,US1337,665.10
Phoenix,Minneapolis,SY0032,803.41
Singapore,KualaLumpur,3K0024,255.45
SaltLakeCity,Albuquerque,DL1771,613.96
Vancouver,SanFrancisco,WS0197,204.08
LasVegas,Frankfurt,DE0181,779.02
RonchiDeLegionari,Alghero,FR2330,504.97
Frankfurt,Shanghai,MU0213,691.68
HongKong,Male,CX0112,262.08
Dublin,Munich,EI0101,366.99
Waikabubak-SumbaIsland,Kupang,GA0224,748.42
Delhi,Tehran,W50004,934.47
Munich,Geneva,LX0144,611.17
Termez,Moscow,HY0140,384.53
Geneva,GranCanaria,2L0004,1085.72
StAnthony,Lourdes-De-Blanc-Sablon,PB0001,790.09
Paris,Catania,TO0369,704.57
Tokyo,HoChiMinhCity,AA1541,890.52
SaoPaulo,Florianopolis,O60027,1170.74
Benghazi,Malta,KM0005,384.31
Atlanta,Bloomington,AF0060,997.11
Salisbury,Philadelphia,AA2070,569.53
PalmadeMallorca,Bristol,TO0404,453.85
Alicante,Manchester,ZB0017,1175.78
NewYork,Wilmington,US0989,315.07
Rome,Mulhouse,LX0059,1160.07
Atlanta,StThomas,DL0240,492.32
Chicago,Columbia,US1321,1098.58
Frankfurt,Cairo,LH0280,271.61
Montreal,Minneapolis,DL1950,1081.02
Kharkov,Moscow,SU0091,1174.12
Lagos,Uyo,W30066,656.25
Klawock,Ketchikan,K30006,1143.11
NewYork,Kiev,PS0033,636.64
Dalian,Tianjin,MF0066,929.85
SaoPaulo,Dubai,EK0188,755.60
Cairns,Gove,QF0105,945.47
Tehran,Istanbul,TK0223,578.89
Ishigaki,Osaka,NH0221,617.10
Paris,Miami,AZ0263,915.99
Providence,Charlotte,AA1980,905.08
Hewandorra,London,VS0194,444.37
Flores,BelizeCity,9N0027,1036.00
Wenzhou,Guangzhou,FM0178,479.64
SanFrancisco,HongKong,AI0351,627.03
Washington,SanDiego,UA0925,556.27
Hangzhou,Dalian,BK0034,690.08
Zhanjiang,Changcha,BK0104,598.22
SanDiego,Phoenix,US1745,489.85
Medford,LosAngeles,G40203,536.62
PanamaCity,RioDeJaneiro,CM0113,347.31
Esfahan,KishIsland,Y90007,303.13
Honolulu,SanFrancisco,UA0828,715.02
Geneva,Doha,QR0179,1125.56
Paris,Larnaca,AF0376,861.02
Kunming,Naypyidaw,MU0454,635.20
Nadym,Yekaterinburg,YC0028,498.08
Detroit,Birmingham,DL0578,452.33
NewYork,Moscow,UN0127,260.16
Barcelona,Dakar,IB0101,370.87
Calgary,Houston,UA2143,437.49
Riyadh,Cairo,MS0188,629.07
Doha,Chicago,QR0139,798.94
NewYork,Scarborough,BW0022,744.43
Houston,Denver,F90118,673.43
Dubai,London,BI0017,1091.10
Boston,Washington,US0101,479.26
Jeddah,Sharjah,G90037,788.72
London,Perpignan,FR2141,1022.60
Beijing,Hohhot,ZH0464,953.32
Thessaloniki,Copenhagen,SK0440,732.18
Chisinau,Lisbon,9U0023,341.90
Santo,Norsup,NF0047,1060.61
Honolulu,Seoul,KE0079,1143.65
Nassau,Orlando,UP0042,631.93
London,Houston,AA1193,976.94
Munich,Thessaloniki,AB0461,669.71
Manchester,Tenerife,TCX0096,1163.04
Duesseldorf,Catania,AZ0347,416.08
Karachi,Dubai,EK0209,497.75
Adelaide,Sydney,QF0012,618.88
Amsterdam,Bristol,U20045,741.42
Quanzhou,Zhengzhou,PN0056,610.26
Dublin,Bristol,EI0066,747.38
Luanda,Cabinda,DT0014,645.99
Melbourne,Hobart,VA0162,914.53
Miami,Charleston,AA1364,1159.34
Lusaka,Lilongwe,ET0267,1019.21
Hurghada,Moscow,UN0121,239.47
Austin,Denver,UA0062,273.89
Mykonos,Thira,HV0141,749.05
Morelia,Dallas-FortWorth,BA0441,912.79
Baku,London,BA0151,1164.25
Antofagasta,Iquique,5P0001,976.32
Jayapura,UjungPandang,GA0089,721.05
Duesseldorf,Funchal,AB0156,329.64
Oita,Tokyo,NH0424,303.48
Copenhagen,Keflavik,FI0009,716.15
Delhi,Ahmedabad,9W0127,1065.81
Shanghai,Zhuhai,CZ0942,1128.58
Athens,Samos,A30062,521.57
Miami,RioNegro,AV0198,636.70
Vancouver,Saskatoon,AC0478,567.74
Sevilla,GranCanaria,UX0140,1166.13
Sapporo,Aomori,JL0033,352.75
Winton,Longreach,ZL0086,1132.16
Fukuoka,Sendai,FW0008,656.24
LasVegas,Austin,G40143,921.26
Chicago,OklahomaCity,WN0699,469.81
Urumqi,Tehran,CZ1213,356.83
Antalya,Istanbul,TK0046,1060.58
Cancun,Cincinnati,DL0461,1178.25
Kahului,Chicago,UA1478,674.40
Wenzhou,HongKong,MU1094,279.23
Larnaca,EastMidlands,TO0189,353.73
SaoPaulo,Goiania,JJ0170,1184.45
Amsterdam,LosAngeles,DL0033,775.93
SaoPaulo,CiudaddelEste,JJ0151,885.26
Dublin,Naples,EI0103,769.01
Seattle,Victoria,AS0459,478.33
Raleigh-durham,Charlotte,AA1993,834.18
Hangzhou,Guangzhou,HU0183,849.83
PanamaCity,BuenosAires,CM0111,655.87
Glasgow,Cancun,TO0158,202.21
Emmonak,Bethel,GV0017,890.89
Valencia,Munich,LH0873,331.05
Toronto,Lisbon,S40078,768.49
Bangkok,Phuket,KL0339,577.04
CambridgeBay,Yellowknife,7F0007,1078.60
Manchester,Arrecife,FR1458,695.90
Riyadh,HongKong,CX0187,974.00
PalmadeMallorca,Leeds,FR1799,211.23
Madrid,Paris,U20744,728.68
Paris,Athens,OA0050,855.34
Istanbul,London,PC0208,327.40
JohorBahru,KotaBahru,AK0040,1125.38
Riga,Bremen,FR1947,256.22
Malaga,Duesseldorf,AB0010,387.75
SanFrancisco,Montreal,AC0234,1179.71
Molde,Stord,DX0008,610.02
Changcha,Linyi,GS0038,202.51
Antalya,Erbil,TK0042,774.91
Delhi,Dushanbe,7J0003,1054.72
Montreal,Orlando,TS0092,670.08
Frankfurt,Duesseldorf,ET0169,271.77
Spokane,LasVegas,WN0403,453.42
Yangon,Bangkok,FD0080,745.71
Seoul,Tokyo,AA0905,1073.41
Entebbe,Dubai,EK0180,292.88
Dallas,ElDorado,K50005,756.09
Castries,Fort-de-france,TX0025,1073.29
LongAkah,Marudi,MH0215,307.11
Winnipeg,Montreal,KL0820,929.94
Naples,Palermo,V70068,592.27
Anchorage,Phoenix,AA0032,1014.55
DarEsSalaam,Nairobi,KQ0027,489.55
Khudzhand,Krasnodar,SZ0031,771.85
Kaohsiung,Hualien,AE0014,393.63
Zhengzhou,Qingdao,SC0014,801.30
Gothenborg,Tehran,IR0049,1150.08
PuertoVallarta,Chicago,F90181,560.00
Coimbatore,Hyderabad,SG0053,621.15
Taif,Sharjah,G90126,491.76
Khudzhand,Novosibirsk,S70160,239.11
Phoenix,PalmSprings,AA1914,679.41
Lijiang,Hangzhou,CA0550,1028.97
Phoenix,Detroit,DL1575,1013.18
Ulsan,Seoul,OZ0253,971.40
Patina,Kolkata,9W0260,359.02
Manila,Romblon,5J0112,1035.43
Zhuhai,Guilin,GS0353,998.46
SaltLakeCity,RockSprings,DL1841,1135.87
Algier,London,AH0042,933.66
Bristol,Fuerteventura,TO0067,284.46
Dublin,Pula,EI0110,1189.26
Calgary,Orlando,WS0243,820.35
Albany,Charlotte,AA0021,212.23
SaoPaulo,BeloHorizonte,G30060,205.92
RonchiDeLegionari,Valencia,FR2336,1188.51
Cotonou,Nairobi,KQ0026,1031.37
Brisbane,HongKong,CX0017,711.48
HafrAl-batin,Jeddah,SV0020,945.62
Yangon,Heho,YJ0011,742.11
Mildura,Adelaide,ZL0048,651.75
Luxemburg,London,BA0404,1195.86
Delhi,Zurich,AI0190,401.13
Berlin,Barcelona,VY0368,254.75
PointSalines,NewYork,BW0014,542.35
Dillon'sBay,Port-vila,NF0011,610.45
Vienna,Istanbul,OZ0255,782.07
Madrid,Almeria,IB0524,845.02
PontaDelgada,Lisbon,TP0196,989.45
Bangkok,Seoul,OZ0009,858.15
LaGrandeRiviere,Kuujjuarapik,3H0004,261.66
ChiangMai,Nan,K80002,1062.92
Boston,Zurich,LX0019,498.56
Chengdu,Lhasa,TV0006,839.15
LaCrosse,Chicago,US1043,1048.73
Dalian,Taiyuan,CA0258,572.03
AbuDhabi,Milano,AZ0157,811.86
RioDeJaneiro,Curitiba,G30143,734.66
Voronezh,Krasnodar,7R0071,874.47
Cardiff,Glasgow,AF0486,696.81
Paderborn,GranCanaria,DE0250,1113.10
StPetersburg,Hamburg,SU0166,263.84
Beijing,Taipei,BR0053,707.38
Bogota,MexicoCity,AM0056,1048.41
Rome,Beirut,ME0049,1137.80
Toronto,SaoPaulo,AC0612,1001.67
Denpasar,Shanghai,MU0189,783.15
Jeddah,Karachi,SV0195,511.40
Delhi,Singapore,GA0082,898.25
Milingimbi,Maningrida,TL0026,297.95
DarEsSalaam,Kilimanjaro,QR0048,910.58
Bukhara,Moscow,HY0007,520.20
Raivavae,Papeete,VT0078,537.35
NewYork,Portland,B60199,1047.58
Phuket,Jakarta,QZ0030,452.07
Mombasa,Kilimanjaro,LH0573,795.14
Bilbao,Amsterdam,VY0147,678.54
Lyon,Dubai,EK0227,831.93
Vladivostok,Moscow,SU0465,873.39
Entebbe,Brussels,LH0205,507.38
BuenosAires,Salta,AR0038,388.94
Lyon,Monastir,TO0268,686.79
Frankfurt,Varadero,DE0115,452.13
Djerba,Paris,ZI0021,237.45
Bangkok,Shantou,CZ0038,420.32
Teheran,Bakhtaran,IR0167,1014.76
Milwaukee,Toronto,AC0172,1197.22
Miami,Lisbon,UA1387,521.60
Memmingen,Trapani,FR1036,1094.43
Chengdu,Hangzhou,KL0406,313.30
Zhangjiakou,Shijiazhuang,NS0061,581.10
Taipei,Asahikawa,NH0516,477.87
Shanghai,Guilin,MU0798,318.25
Bentonville,Atlanta,9E0046,367.24
Kaunas,Trapani,FR1276,1024.55
Orenburg,Dushanbe,R20007,944.71
Luxemburg,Ajaccio,LG0044,477.13
PortoAlegre,SantaMaria,NHG0025,876.51
Johannesburg,Lagos,SA0113,632.53
Gallivare,Kramfors,SK0265,905.81
Brussels,Doha,QR0025,422.14
Hamburg,Bastia,4U0215,744.33
Cologne,Salzburg,4U0102,563.35
Abidjan,Accra,MS0001,500.08
Palermo,Milan,AP0046,811.18
BuenosAires,SanMartinDesAndes,AR0006,344.88
Luxi,Kunming,3U0226,1008.65
Southend,PalmadeMallorca,U20993,487.52
Nanning,Zhengzhou,GS0194,238.73
Stuttgart,Hamburg,4U0385,872.41
Lijiang,Beijing,JD0113,1007.26
Caracas,Cumana,V00013,325.99
Flint,Atlanta,AF0564,676.49
Qinhuangdao,Shanghai,FM0155,509.57
SandyLake,Keewaywin,WT0073,525.70
Austin,Charlotte,AA0063,670.35
Minsk2,Budapest,B20038,662.98
ManchesterNH,Orlando,WN0730,612.88
Krabi,Bangkok,LH0500,290.98
Malaga,Billund,FR0039,523.22
Curitiba,SaoPaulo,AD0106,925.20
SaoPaulo,Curitiba,AD0135,381.12
Limoges,Bristol,FR1320,549.22
Bristol,Edinburgh,U20162,947.43
Madison,NewYork,DL1324,451.35
Riga,Nice,BT0077,648.24
LasVegas,Fargo,G40156,945.93
London,Iasi,RO0033,330.96
Changchun,Zhengzhou,HU0065,979.02
Zhengzhou,Kunming,3U0010,1033.72
Beijing,Muan,OZ0201,746.13
Lyon,Frankfurt,LH0563,393.48
Santiago,Copiapo,H20040,217.42
MexicoCity,Merida,Y40098,627.18
Comox,Vancouver,8P0011,1056.65
HongKong,Wuhan,CX0140,390.16
Taipei,Qingdao,MU1036,1068.31
Harbin,Chengdu,CA0386,1029.16
Luoyang,Kunming,MU0534,1184.53
Jinan,Dalian,3U0302,982.55
Boston,Montreal,UA0135,233.29
Oranjestad,Caracas,9V0001,818.38
Santarem,Oriximina,M60013,275.45
Moscow,Syktyvkar,SU0386,1103.75
Irkutsk,Novosibirsk,2G0009,1102.32
Duesseldorf,Montpellier,4U0160,903.00
Amsterdam,Leipzig,F70001,410.17
Bahawalpur,Karachi,PK0010,1008.20
Ganja,Moscow,U60119,691.08
SaoPaulo,Teresina,G30198,847.29
Nandi,Brisbane,FJ0023,524.36
Changcha,Beijing,HU0097,835.91
Ibiza,Bilbao,VY0240,639.24
Ishigaki,Okinawa,MM0006,777.03
Rygge,Pula,FR1979,867.44
Zhengzhou,Kunming,CA0082,747.30
Glasgow,Heraklion,LS0126,992.85
Manila,HongKong,5J0114,359.14
Arxan,Hohhot,JD0210,1100.34
Sarasota,Washington,AA2191,294.87
Zurich,Catania,IG0170,1164.60
Jeddah,BandarSeriBegawan,BI0020,1089.28
Delhi,Srinagar,S20097,844.56
Bergamo,Sevilla,FR0267,582.56
Fredericton,Ottawa,AC0291,978.49
Zhuhai,Nanchang,SC0310,575.56
Bangkok,Mumbai,NH0013,1067.49
Fuzhou,Changcha,3U0130,1178.82
NewYork,Pittsburgh,DL1138,598.48
Denver,Shreveport,UA0439,1172.60
Baltimore,SanDiego,FL0137,1113.51
Phnom-penh,HoChiMinhCity,QR0254,927.93
Cancun,PanamaCity,AM0095,904.22
Riga,Warsaw,BT0095,410.43
Gizo,Sege,IE0013,1043.84
Cincinnati,Chicago,P10004,606.94
SanFrancisco,Atlanta,FL0636,680.56
Nanjing,Yuncheng,MU0676,838.38
Dublin,PalmadeMallorca,FR0830,507.53
KualaLumpur,KotaBahru,AK0087,529.29
Bari,Cagliari,FR0405,1175.13
RonchiDeLegionari,London,FR2334,740.00
Dublin,Oslo,DY0230,600.11
LosAngeles,Albuquerque,AS0176,938.88
Lyon,Venice,U20741,564.37
Chittagong,Dhaka,VQ0001,708.70
Toulouse,Hamburg,4U0416,1060.53
Madras,Colombo,MJ0043,234.38
Agana,Sapporo,UA0781,540.14
Delhi,Kandahar,FG0002,431.33
Yichang,Chengdu,3U0383,750.48
Pune,Bangalore,6E0204,1187.68
Nanning,Haikou,CZ0826,995.98
Moscow,Copenhagen,SK0458,523.26
Barcelona,Bari,IB0093,989.48
Nagoya,Seoul,NH0341,770.97
Tampa,Washington,UA2049,416.83
Beijing,Jakarta,GA0164,1090.59
Rome,Milano,BV0015,330.96
Xiamen,Kunming,MU1212,692.44
Frankfurt,Baku,UA0716,440.93
Chengdu,Jiuzhaigou,HU0107,225.90
Luxemburg,Izmir,LG0041,671.88
Taiyuan,Chengdu,ZH0663,912.54
Marrakech,Marseille,FR1907,1051.60
Sharjah,Donetsk,G90080,914.65
Xi'an,Shanghai,HU0522,618.29
Multan,Islamabad,PK0168,813.72
Baku,Moscow,S70115,372.61
Singapore,Kolkata,KB0020,505.13
Atlanta,Monterrey,VS0037,673.49
Auckland,Brisbane,QF0013,1109.34
Maracaibo,Miami,AA1286,776.55
Guadalajara,Monterrey,DL0766,722.00
Hangzhou,Harbin,MF0123,758.14
Bahrain,AbuDhabi,EY0092,614.20
Chaoyang,Dalian,MU0076,577.78
Manchester,Milano,BE0204,717.11
London,Plaisance,BA0254,799.84
Atlanta,Newark,AZ0081,1029.46
Newark,Dallas-FortWorth,AA0745,440.25
Riyadh,Sharurah,SV0344,932.58
Budapest,Charleroi,W60055,430.20
Jersey,Paris,SI0011,628.30
AbuDhabi,Bahrain,KL0320,974.69
Tel-aviv,Helsinki,AY0298,734.69
Noyabrsk,Moscow,YC0015,1148.05
Atlanta,KansasCity,AM0032,373.12
Xi'an,Urumqi,3U0357,1109.91
Berlin,PalmadeMallorca,4U0438,626.27
Bologna,Barcelona,IB0208,520.04
Paris,Perpignan,A50123,595.72
Wuxi,Xiamen,ZH0721,440.78
Ranchi,Mumbai,G80055,247.90
Belgrade,Athens,A30074,482.62
KualaLumpur,Nanning,AK0099,258.95
SangleyPoint,Manila,2P0032,621.66
Berlin,Mulhouse,U21048,716.39
Kolkata,Bangalore,9W0098,223.45
Ottawa,Fredericton,AC0331,981.26
Plaisance,RodriguezIsland,MK0031,222.16
LaSerena,Santiago,LA0174,850.87
Pittsburgh,Chicago,AA1947,800.40
Amsterdam,AbuDhabi,TP0004,276.10
Marseille,Venice,AF0790,215.27
Athens,Venice,AZ0057,1069.78
HongKong,Zhanjiang,3U0152,723.68
Manchester,Hannover,BE0200,735.13
Busan,Osaka,KE0237,480.01
Jerez,Malaga,LG0109,1004.18
Bucharest,Dubai,FZ0133,747.59
Beijing,Johannesburg,SA0175,787.76
LasVegas,MexicoCity,Y40073,367.63
LaPaz,Tarija,Z80014,690.50
Khanty-Mansiysk,Khudzhand,SZ0019,878.89
BuenosAires,Ushuaia,AR0092,264.11
Tallinn-ulemisteInternational,Stockholm,OV0013,1133.31
Ontario,Sacramento,WN0819,824.35
London,Raleigh-durham,IB0444,935.77
Perth,Johannesburg,SA0176,281.72
Valencia,Amsterdam,HV0228,497.13
Katowice,Frankfurt,LH0509,248.64
Jinan,Changchun,EU0070,1111.00
Kuujjuarapik,Inukjuak,3H0008,813.94
Johannesburg,CapeTown,VA0134,533.56
Kingston,Bridgetown,BW0024,975.36
Qingdao,Tianjin,SC0183,1085.70
LosAngeles,Newark,VX0024,1072.40
Algier,Barcelona,VY0036,317.40
Inverness,Edinburgh,BE0152,780.01
Stornoway,Glasgow,BE0262,1049.74
Juneau,Haines,K50022,979.11
Cancun,Miami,LA0082,738.52
London,Stuttgart,4U0281,889.47
Kunming,Shangri-La,CZ0643,348.61
Lyon,Nantes,A50078,811.03
Shanghai,Tianjin,MU0905,483.85
SanFrancisco,SanJoseDelCabo,UA1942,649.40
Tabriz,Shiraz,EP0144,854.68
ColdBay,Anchorage,AS0092,584.97
PuertoCarreno,Villavicencio,9R0052,808.58
Kotzebue,Kivalina,8E0042,1108.18
Istanbul,Najaf,TK0384,303.13
London,NewYork,AY0204,393.26
Prague,Zurich,QS0058,722.25
Potgietersrus,Johannesburg,SA0185,455.72
Indianapolis,Philadelphia,AA0919,220.04
Berlin,Moscow,OM0007,839.06
Lima,Chiclayo,LA0139,310.61
Raleigh-durham,Tampa,FL0587,507.38
Melbourne,Kalgoorlie,VA0164,384.30
Lisbon,Maputo,TP0118,1091.31
Amsterdam,Lima,AZ0040,749.85
Lyon,London,AA1270,227.42
Vienna,Arrecife,AB0726,644.96
Kunming,Yibin,MU0476,570.97
Port-of-spain,Willemstad,LI0032,277.62
Charleroi,Rabat,FR0730,1118.83
Libreville,Cotonou,Q80009,1027.94
London,Paris,AF0671,527.01
SaoPaulo,BuenosAires,AR0102,1109.66
Phoenix,OklahomaCity,WN0876,1060.23
Aberdeen,Bergen,WF0001,706.73
Redmond-Bend,LosAngeles,US1686,873.39
Tokyo,Shenyang,JL0306,327.68
Cleveland,Indianapolis,UA0233,659.23
Fuzhou,Harbin,MF0080,1006.36
Miami,BeloHorizonte,AA1369,1046.51
Qingdao,Busan,KE0271,1153.17
Xi'an,Harbin,CA1142,1121.92
Kathmandu,Dhaka,BG0036,890.36
Nagpur,Kolkata,G80066,528.75
Amman,London,RJ0036,1113.65
Campinas,Aracaju,AD0339,354.39
Osaka,Miyazaki,NH0234,1197.42
Sudbury,SaultSainteMarie,JV0023,459.58
Denver,Alliance,F90036,284.96
Hohhot,Hailar,CA0314,776.82
Arrecife,London,FR0030,678.89
Cherepovets,StPetersburg,D20004,603.96
Vilnius,Copenhagen,SK0496,930.45
Chuuk,Agana,UA2038,868.82
Bangalore,Mumbai,6E0022,1039.27
Kaohsiung,Shanghai,HO0039,1186.01
Edmonton,LasVegas,WS0103,838.61
Manaus,RioDeJaneiro,G30229,837.04
Paris,Naples,AF0397,877.36
FlindersIsland,Launceston,SH0004,291.49
LosAngeles,Manzanillo,AM0184,892.85
Moscow,Berlin,UN0080,648.85
Cagliari,Cuneo,FR0555,756.69
Philadelphia,Houston,US1497,1118.57
Guilin,Xi'an,JD0101,913.57
Melbourne,Wellington,EK0237,910.69
RioDeJaneiro,Belem,JJ0125,782.85
MexicoCity,Aguascalientes,4O0031,273.91
Calgary,Saskatoon,WS0268,1124.69
Thessaloniki,Donetsk,EL0005,685.85
Billund,Zadar,FR0320,498.88
Barcelona,Algier,AH0077,789.43
Guapi,Cali,9R0038,305.08
London,Arrecife,BA0228,787.05
Nairobi,Wajir,B50022,755.89
Sandefjord,Stavanger,SK0485,1009.26
Glasgow,Barcelona,LS0120,464.31
Xining,Xi'an,CA1199,829.87
Fuerteventura,Barcelona,VY0226,544.42
Berlin,Helsinki,AY0305,790.42
Dubai,Birmingham,EK0073,462.81
Chengdu,Bangkok,TG0108,462.84
Baku,Istanbul,J20027,366.60
Dallas-FortWorth,SanFrancisco,UA0469,1042.83
Toronto,Zurich,LX0195,929.69
Islamabad,Quetta,I60004,651.57
London,Rodez,FR2153,789.16
HoChiMinhCity,HongKong,VN0154,844.38
Antalya,Hamburg,X30008,506.50
Luxor,Kuwait,MS0175,991.98
Barcelona,Valladolid,IB0176,1192.42
Moorea,HuahineIsland,VT0032,683.04
Changchun,Nanjing,3U0013,502.49
PuertoCabello,Porlamar,V00051,302.55
Johannesburg,Durban,BA0187,438.88
Glasgow,Alicante,TO0156,690.09
Toronto,Warsaw,AC0665,233.04
Qinhuangdao,Shijiazhuang,G50079,428.84
Tampa,Atlanta,VS0189,493.54
Urumqi,Chongqing,CZ1202,578.87
LasVegas,Milwaukee,WN0528,1197.31
Faro,Kerry,FR0976,896.91
GranCanaria,Bergen,DY0350,846.74
Denver,SantaBarbara,UA0433,777.58
Annaba,Lyon,AH0004,713.21
Aktau,Tbilisi,DV0061,511.00
NewYork,Orlando,US0873,370.76
Newcastle,Menorca,LS0247,398.50
Moscow,Malaga,IB0269,914.74
Dallas-FortWorth,Austin,US0450,541.78
Khajuraho,Varanasi,AI0218,404.90
Melilla,Granada,IB0598,406.49
MexicoCity,LosAngeles,UA1361,534.02
Denver,PuertoVallarta,UA0424,677.32
Wuhan,Qingdao,SC0254,759.95
Zhengzhou,Guangzhou,ZH0050,1049.77
SaoPaulo,Natal,G30189,726.21
Hamburg,Klagenfurt,OS0049,1178.83
Auckland,Noumea,SB0001,1180.77
MexicoCity,Hermosillo,AM0230,423.72
Calgary,LosAngeles,DL1965,518.54
Churchill,Thompson,MO0047,229.03
Denver,Seattle,WN0328,1087.69
Vienna,Sibiu,RO0091,1068.10
London,Duesseldorf,AA1177,603.35
Bangalore,Kochi,SG0014,362.93
Amsterdam,Milan,AP0002,267.91
Hefei,Sanya,HU0179,991.07
Seattle,Newark,UA1858,1051.27
Christchurch,Woodbourne,NZ0059,887.02
Malaga,Vienna,AB0016,818.08
Syracuse,Chicago,US1872,308.12
LosAngeles,Oakland,WN0566,200.18
Brussels,Ljubljana,JP0002,1150.71
Fukuoka,Seoul,KE0051,534.26
Heraklion,Hannover,X30120,898.48
Manchester,Kos,TO0297,533.49
Liuzhou,Zhuhai,G50074,1070.58
Washington,Pittsburgh,AA0476,738.98
Atlanta,Denver,WN0034,701.96
Sanya,Nanning,MU0961,1104.95
Hangzhou,Chongqing,HU0185,1153.58
Hagerstown,Sanford,G40127,466.22
Istanbul,Kiev,MS0146,922.28
Tromso,Oslo,DY0535,399.03
Urumqi,Guangzhou,SU0446,314.11
Cleveland,Charlotte,US0170,416.22
Papeete,Auckland,AA1964,598.57
Mukalla,Sanaa,FO0020,1164.55
Istanbul,Rome,TK0297,1086.58
Tunis,Dubai,EK0281,764.61
Kathmandu,Janakpur,YT0013,318.38
Sofia,Charleroi,W60361,664.30
Chicago,LittleRock,AA1632,839.49
Fuzhou,Osaka,ZH0206,488.92
Bangkok,Melbourne,TG0059,361.54
Portland,Chicago,WN0831,681.39
Trenton,Chicago,F90215,514.27
Guangzhou,Chengdu,CA0032,1141.75
Kalibo,Seoul,PR0041,727.88
Douala,Abidjan,HF0018,636.70
Leipzig,PalmadeMallorca,DE0195,1072.18
Alicante,Bergamo,FR0111,1100.88
Jinan,Shenzhen,HU0427,1109.64
LosAngeles,Kahului,AA1075,805.23
Quetta,Karachi,NL0063,419.35
PontaDelgada,London,S40066,385.88
Arrecife,Bremen,ST0001,1170.76
Thessaloniki,Larnaca,CY0027,352.14
Helsinki,Nice,DY0282,746.97
Krasnoyarsk,Khabarovsk,SU0125,534.57
Caracas,Barcelona,QL0004,684.81
Harare,Lusaka,DT0011,924.42
Atlanta,Birmingham,AZ0062,511.85
BuenosAires,Mendoza,AR0086,355.81
Bergen,Barcelona,VY0143,354.39
Edinburgh,Weeze,FR0878,921.53
Mykonos,Cologne,4U0266,1167.13
FortLauderdale,Charlotte,AA0773,1181.03
Malaga,Helsinki,AY0001,1095.85
Beijing,Guiyang,CZ0883,475.96
Lille,Djerba,BJ0016,443.21
